gastLabel,episodeLabel,date,anzahl
Stefan Aust,Markus Lanz 14.09.2017,2017-09-14T00:00:00Z,10
Katja Kipping,Markus Lanz 26.09.2017,2017-09-26T00:00:00Z,10
Thomas Oppermann,Markus Lanz 28.09.2017,2017-09-28T00:00:00Z,10
Christian Lindner,Markus Lanz 26.10.2017,2017-10-26T00:00:00Z,10
Thomas Oppermann,Markus Lanz 29.11.2017,2017-11-29T00:00:00Z,10
Paul Panzer,Markus Lanz 06.12.2017,2017-12-06T00:00:00Z,10
Ulrich Walter,Markus Lanz 13.12.2017,2017-12-13T00:00:00Z,10
Norbert Blüm,Markus Lanz 11.01.2018,2018-01-11T00:00:00Z,10
Ingo Appelt,Markus Lanz 08.02.2018,2018-02-08T00:00:00Z,10
Eckart Von,Markus Lanz 15.02.2018,2018-02-15T00:00:00Z,10
Christian Lindner,Markus Lanz 15.03.2018,2018-03-15T00:00:00Z,10
Stefan Aust,Markus Lanz 20.03.2018,2018-03-20T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 22.03.2018,2018-03-22T00:00:00Z,10
Michael Mittermeier,Markus Lanz 26.04.2018,2018-04-26T00:00:00Z,10
Stefan Aust,Markus Lanz 05.06.2018,2018-06-05T00:00:00Z,10
Thomas Oppermann,Markus Lanz 07.06.2018,2018-06-07T00:00:00Z,10
Stefan Aust,Markus Lanz 05.07.2018,2018-07-05T00:00:00Z,10
Ulrich Walter,Markus Lanz 10.07.2018,2018-07-10T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 22.08.2018,2018-08-22T00:00:00Z,10
Katja Kipping,Markus Lanz 28.08.2018,2018-08-28T00:00:00Z,10
Norbert Blüm,Markus Lanz 20.11.2018,2018-11-20T00:00:00Z,10
Ulrich Walter,Markus Lanz 18.12.2018,2018-12-18T00:00:00Z,10
Thomas Oppermann,Markus Lanz 28.02.2019,2019-02-28T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 07.03.2019,2019-03-07T00:00:00Z,10
Katja Kipping,Markus Lanz 19.03.2019,2019-03-19T00:00:00Z,10
Christian Lindner,Markus Lanz 04.04.2019,2019-04-04T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 28.05.2019,2019-05-28T00:00:00Z,10
Thomas Oppermann,Markus Lanz 25.06.2019,2019-06-25T00:00:00Z,10
Katja Kipping,Markus Lanz 26.06.2019,2019-06-26T00:00:00Z,10
Ulrich Walter,Markus Lanz 02.07.2019,2019-07-02T00:00:00Z,10
Thomas Oppermann,Markus Lanz 05.09.2019,2019-09-05T00:00:00Z,10
Kristin Helberg,Markus Lanz 23.10.2019,2019-10-23T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 30.10.2019,2019-10-30T00:00:00Z,10
Stefan Aust,Markus Lanz 13.11.2019,2019-11-13T00:00:00Z,10
Ulrich Walter,Markus Lanz 18.12.2019,2019-12-18T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 09.01.2020,2020-01-09T00:00:00Z,10
Kristin Helberg,Markus Lanz 14.01.2020,2020-01-14T00:00:00Z,10
Paul Panzer,Markus Lanz 14.01.2020,2020-01-14T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 19.02.2020,2020-02-19T00:00:00Z,10
Katja Kipping,Markus Lanz 27.02.2020,2020-02-27T00:00:00Z,10
Kristin Helberg,Markus Lanz 12.03.2020,2020-03-12T00:00:00Z,10
Peter Tschentscher,Markus Lanz 19.03.2020,2020-03-19T00:00:00Z,10
Peter Tschentscher,Markus Lanz 19.05.2020,2020-05-19T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 20.05.2020,2020-05-20T00:00:00Z,10
Serap Güler,Markus Lanz 04.06.2020,2020-06-04T00:00:00Z,10
Serap Güler,Markus Lanz 09.06.2020,2020-06-09T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 01.07.2020,2020-07-01T00:00:00Z,10
Mojib Latif,Markus Lanz 13.08.2020,2020-08-13T00:00:00Z,10
Kester Schlenz,Markus Lanz 26.08.2020,2020-08-26T00:00:00Z,10
Peter Tschentscher,Markus Lanz 03.09.2020,2020-09-03T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 16.09.2020,2020-09-16T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 17.09.2020,2020-09-17T00:00:00Z,10
Katja Kipping,Markus Lanz 23.09.2020,2020-09-23T00:00:00Z,10
Peter Tschentscher,Markus Lanz 29.10.2020,2020-10-29T00:00:00Z,10
Kester Schlenz,Markus Lanz 17.12.2020,2020-12-17T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 05.01.2021,2021-01-05T00:00:00Z,10
Peter Tschentscher,Markus Lanz 05.01.2021,2021-01-05T00:00:00Z,10
Peter Tschentscher,Markus Lanz 10.02.2021,2021-02-10T00:00:00Z,10
Peter Tschentscher,Markus Lanz 27.04.2021,2021-04-27T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 29.04.2021,2021-04-29T00:00:00Z,10
Katja Kipping,Markus Lanz 16.06.2021,2021-06-16T00:00:00Z,10
Serap Güler,Markus Lanz 17.06.2021,2021-06-17T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 15.07.2021,2021-07-15T00:00:00Z,10
Peter Tschentscher,Markus Lanz 31.08.2021,2021-08-31T00:00:00Z,10
Katja Kipping,Markus Lanz 08.09.2021,2021-09-08T00:00:00Z,10
Serap Güler,Markus Lanz 22.09.2021,2021-09-22T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 05.10.2021,2021-10-05T00:00:00Z,10
Mojib Latif,Markus Lanz 10.11.2021,2021-11-10T00:00:00Z,10
Cerstin Gammelin,Markus Lanz 25.01.2022,2022-01-25T00:00:00Z,10
Rüdiger Von,Markus Lanz 17.02.2022,2022-02-17T00:00:00Z,10
Rüdiger Von,Markus Lanz 03.03.2022,2022-03-03T00:00:00Z,10
Serap Güler,Markus Lanz 17.03.2022,2022-03-17T00:00:00Z,10
Katja Kipping,Markus Lanz 22.03.2022,2022-03-22T00:00:00Z,10
Peter Tschentscher,Markus Lanz 29.03.2022,2022-03-29T00:00:00Z,10
Rüdiger Von,Markus Lanz 19.04.2022,2022-04-19T00:00:00Z,10
Mojib Latif,Markus Lanz 26.05.2022,2022-05-26T00:00:00Z,10
Rüdiger Von,Markus Lanz 07.06.2022,2022-06-07T00:00:00Z,10
Rüdiger Von,Markus Lanz 18.08.2022,2022-08-18T00:00:00Z,10
Julia Löhr,Markus Lanz 11.10.2022,2022-10-11T00:00:00Z,10
Serap Güler,Markus Lanz 12.10.2022,2022-10-12T00:00:00Z,10
Mojib Latif,Markus Lanz - Das Jahr 2022,2022-12-15T00:00:00Z,10
Julia Löhr,Markus Lanz 18.01.2023,2023-01-18T00:00:00Z,10
Serap Güler,Markus Lanz 14.02.2023,2023-02-14T00:00:00Z,10
Kristin Helberg,Markus Lanz 28.02.2023,2023-02-28T00:00:00Z,10
Kristin Helberg,Markus Lanz 07.03.2023,2023-03-07T00:00:00Z,10
Julia Löhr,Markus Lanz 16.03.2023,2023-03-16T00:00:00Z,10
Mojib Latif,Markus Lanz 16.03.2023,2023-03-16T00:00:00Z,10
Julia Löhr,Markus Lanz 26.04.2023,2023-04-26T00:00:00Z,10
Kristin Helberg,Markus Lanz 11.05.2023,2023-05-11T00:00:00Z,10
Rüdiger Von,Markus Lanz 23.05.2023,2023-05-23T00:00:00Z,10
Mojib Latif,Markus Lanz 25.05.2023,2023-05-25T00:00:00Z,10
Julia Löhr,Markus Lanz 06.06.2023,2023-06-06T00:00:00Z,10
Serap Güler,Markus Lanz 07.06.2023,2023-06-07T00:00:00Z,10
Julia Löhr,Markus Lanz 27.06.2023,2023-06-27T00:00:00Z,10
Mojib Latif,Markus Lanz 27.06.2023,2023-06-27T00:00:00Z,10
Rüdiger Von,Markus Lanz 23.08.2023,2023-08-23T00:00:00Z,10
Julia Löhr,Markus Lanz 13.09.2023,2023-09-13T00:00:00Z,10
Serap Güler,Markus Lanz 15.11.2023,2023-11-15T00:00:00Z,10
Kristin Helberg,Markus Lanz 30.11.2023,2023-11-30T00:00:00Z,10
Peter Tschentscher,Markus Lanz 27.02.2024,2024-02-27T00:00:00Z,10
Kristin Helberg,Markus Lanz 05.03.2024,2024-03-05T00:00:00Z,10
Julia Löhr,Markus Lanz 14.03.2024,2024-03-14T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 09.04.2024,2024-04-09T00:00:00Z,10
Rüdiger Von,Markus Lanz 13.06.2024,2024-06-13T00:00:00Z,10
Serap Güler,Markus Lanz 25.06.2024,2024-06-25T00:00:00Z,10
Julia Löhr,Markus Lanz 09.07.2024,2024-07-09T00:00:00Z,10
Rüdiger Von,Markus Lanz 11.07.2024,2024-07-11T00:00:00Z,10
Kristin Helberg,Markus Lanz 09.10.2024,2024-10-09T00:00:00Z,10
Julia Löhr,Markus Lanz 30.10.2024,2024-10-30T00:00:00Z,10
Rüdiger Von,Markus Lanz 20.11.2024,2024-11-20T00:00:00Z,10
Katrin Göring-Eckardt,Markus Lanz 28.11.2024,2024-11-28T00:00:00Z,10
Kristin Helberg,Markus Lanz 04.12.2024,2024-12-04T00:00:00Z,10
