index,episode_name,date,description,factcheck,length,name,role,message,talkshow,party,media,group
48,maischberger am 12.02.2025,2025-02-12,"Parteien im Wahlkampfendspurt: Was trennt CDU und AfD? Es diskutieren der Generalsekretär der CDU Mecklenburg-Vorpommern Philipp Amthor und der Parlamentarische Geschäftsführer der AfD-Fraktion im Bundestag Bernd Baumann. Wirtschaftskrise in Deutschland: Wie kommt die Konjunktur wieder in Schwung? Im Gespräch der Chef der Reisekonzerns TUI Sebastian Ebel. Es kommentieren: Der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll, die Politikredakteurin der Zeit Mariam Lau und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Ulrike Herrmann,,,maischberger,,TAZ,Journalismus
49,maischberger am 12.02.2025,2025-02-12,"Parteien im Wahlkampfendspurt: Was trennt CDU und AfD? Es diskutieren der Generalsekretär der CDU Mecklenburg-Vorpommern Philipp Amthor und der Parlamentarische Geschäftsführer der AfD-Fraktion im Bundestag Bernd Baumann. Wirtschaftskrise in Deutschland: Wie kommt die Konjunktur wieder in Schwung? Im Gespräch der Chef der Reisekonzerns TUI Sebastian Ebel. Es kommentieren: Der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll, die Politikredakteurin der Zeit Mariam Lau und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Theo Koll,,,maischberger,,ZDF,Journalismus
50,maischberger am 12.02.2025,2025-02-12,"Parteien im Wahlkampfendspurt: Was trennt CDU und AfD? Es diskutieren der Generalsekretär der CDU Mecklenburg-Vorpommern Philipp Amthor und der Parlamentarische Geschäftsführer der AfD-Fraktion im Bundestag Bernd Baumann. Wirtschaftskrise in Deutschland: Wie kommt die Konjunktur wieder in Schwung? Im Gespräch der Chef der Reisekonzerns TUI Sebastian Ebel. Es kommentieren: Der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll, die Politikredakteurin der Zeit Mariam Lau und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Sebastian Ebel,,,maischberger,,,
51,maischberger am 12.03.2024,2024-03-12,"Kürzungen im Sozialbereich? Im Duell der stellvertretende Fraktionsvorsitzende der FDP und der Linken-Abgeordnete . Wirtschaft in der Krise: Im Gespräch der langjährige Vorstandsvorsitzende der Deutschen Bank Es kommentieren der ehemalige CDU-Innenpolitiker und Autor , die Korrespondentin im ARD-Hauptstadtstudio und die stellvertretende Leiterin des Spiegel-Hauptstadtbüros .",,75,Konstantin Kuhle,,,maischberger,FDP,,Politik
52,maischberger am 12.03.2024,2024-03-12,"Kürzungen im Sozialbereich? Im Duell der stellvertretende Fraktionsvorsitzende der FDP und der Linken-Abgeordnete . Wirtschaft in der Krise: Im Gespräch der langjährige Vorstandsvorsitzende der Deutschen Bank Es kommentieren der ehemalige CDU-Innenpolitiker und Autor , die Korrespondentin im ARD-Hauptstadtstudio und die stellvertretende Leiterin des Spiegel-Hauptstadtbüros .",,75,Maria Fiedler,,,maischberger,,,
53,maischberger am 12.03.2024,2024-03-12,"Kürzungen im Sozialbereich? Im Duell der stellvertretende Fraktionsvorsitzende der FDP und der Linken-Abgeordnete . Wirtschaft in der Krise: Im Gespräch der langjährige Vorstandsvorsitzende der Deutschen Bank Es kommentieren der ehemalige CDU-Innenpolitiker und Autor , die Korrespondentin im ARD-Hauptstadtstudio und die stellvertretende Leiterin des Spiegel-Hauptstadtbüros .",,75,Kerstin Palzer,,,maischberger,,ARD,Journalismus
54,maischberger am 12.03.2024,2024-03-12,"Kürzungen im Sozialbereich? Im Duell der stellvertretende Fraktionsvorsitzende der FDP und der Linken-Abgeordnete . Wirtschaft in der Krise: Im Gespräch der langjährige Vorstandsvorsitzende der Deutschen Bank Es kommentieren der ehemalige CDU-Innenpolitiker und Autor , die Korrespondentin im ARD-Hauptstadtstudio und die stellvertretende Leiterin des Spiegel-Hauptstadtbüros .",,75,Wolfgang Bosbach,,,maischberger,CDU,,Politik
55,maischberger am 12.03.2024,2024-03-12,"Kürzungen im Sozialbereich? Im Duell der stellvertretende Fraktionsvorsitzende der FDP und der Linken-Abgeordnete . Wirtschaft in der Krise: Im Gespräch der langjährige Vorstandsvorsitzende der Deutschen Bank Es kommentieren der ehemalige CDU-Innenpolitiker und Autor , die Korrespondentin im ARD-Hauptstadtstudio und die stellvertretende Leiterin des Spiegel-Hauptstadtbüros .",,75,Dietmar Bartsch,,,maischberger,LINKE,,Politik
56,maischberger am 12.03.2024,2024-03-12,"Kürzungen im Sozialbereich? Im Duell der stellvertretende Fraktionsvorsitzende der FDP und der Linken-Abgeordnete . Wirtschaft in der Krise: Im Gespräch der langjährige Vorstandsvorsitzende der Deutschen Bank Es kommentieren der ehemalige CDU-Innenpolitiker und Autor , die Korrespondentin im ARD-Hauptstadtstudio und die stellvertretende Leiterin des Spiegel-Hauptstadtbüros .",,75,Josef Ackermann,,,maischberger,,,
57,maischberger am 26.11.2024,2024-11-26,"SPD setzt auf Scholz als Kanzlerkandidat: Im Gespräch der ehemalige Bundesfinanzminister und Ex-Kanzlerkandidat Peer Steinbrück (SPD). Zeitenwende bei der Bundeswehr: Darüber diskutieren der Generalinspekteur der Bundeswehr Carsten Breuer und die Expertin für Sicherheitspolitik Claudia Major. Es kommentieren: die Autorin und Journalistin Amelie Fried, der Focus-Kolumnist Jan Fleischhauer und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Amelie Fried,,,maischberger,,,Journalismus
58,maischberger am 26.11.2024,2024-11-26,"SPD setzt auf Scholz als Kanzlerkandidat: Im Gespräch der ehemalige Bundesfinanzminister und Ex-Kanzlerkandidat Peer Steinbrück (SPD). Zeitenwende bei der Bundeswehr: Darüber diskutieren der Generalinspekteur der Bundeswehr Carsten Breuer und die Expertin für Sicherheitspolitik Claudia Major. Es kommentieren: die Autorin und Journalistin Amelie Fried, der Focus-Kolumnist Jan Fleischhauer und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Ulrike Herrmann,,,maischberger,,TAZ,Journalismus
59,maischberger am 26.11.2024,2024-11-26,"SPD setzt auf Scholz als Kanzlerkandidat: Im Gespräch der ehemalige Bundesfinanzminister und Ex-Kanzlerkandidat Peer Steinbrück (SPD). Zeitenwende bei der Bundeswehr: Darüber diskutieren der Generalinspekteur der Bundeswehr Carsten Breuer und die Expertin für Sicherheitspolitik Claudia Major. Es kommentieren: die Autorin und Journalistin Amelie Fried, der Focus-Kolumnist Jan Fleischhauer und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Carsten Breuer,,,maischberger,,,Militär
60,maischberger am 26.11.2024,2024-11-26,"SPD setzt auf Scholz als Kanzlerkandidat: Im Gespräch der ehemalige Bundesfinanzminister und Ex-Kanzlerkandidat Peer Steinbrück (SPD). Zeitenwende bei der Bundeswehr: Darüber diskutieren der Generalinspekteur der Bundeswehr Carsten Breuer und die Expertin für Sicherheitspolitik Claudia Major. Es kommentieren: die Autorin und Journalistin Amelie Fried, der Focus-Kolumnist Jan Fleischhauer und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Jan Fleischhauer,,,maischberger,,,Journalismus
61,maischberger am 26.11.2024,2024-11-26,"SPD setzt auf Scholz als Kanzlerkandidat: Im Gespräch der ehemalige Bundesfinanzminister und Ex-Kanzlerkandidat Peer Steinbrück (SPD). Zeitenwende bei der Bundeswehr: Darüber diskutieren der Generalinspekteur der Bundeswehr Carsten Breuer und die Expertin für Sicherheitspolitik Claudia Major. Es kommentieren: die Autorin und Journalistin Amelie Fried, der Focus-Kolumnist Jan Fleischhauer und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Peer Steinbrück,,,maischberger,SPD,,Politik
62,maischberger am 26.11.2024,2024-11-26,"SPD setzt auf Scholz als Kanzlerkandidat: Im Gespräch der ehemalige Bundesfinanzminister und Ex-Kanzlerkandidat Peer Steinbrück (SPD). Zeitenwende bei der Bundeswehr: Darüber diskutieren der Generalinspekteur der Bundeswehr Carsten Breuer und die Expertin für Sicherheitspolitik Claudia Major. Es kommentieren: die Autorin und Journalistin Amelie Fried, der Focus-Kolumnist Jan Fleischhauer und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Claudia Major,,,maischberger,,,Militär
63,maischberger am 12.11.2024,2024-11-12,"Vertrauensfrage und Neuwahlen: Darüber diskutieren Bundesarbeitsminister Hubertus Heil (SPD) und die wirtschaftspolitische Sprecherin der CDU/CSU-Bundestagsfraktion Julia Klöckner. Außenpolitische Folgen nach Trumps Wahlsieg: Im Studio der ehemalige Botschafter Deutschlands in den USA Wolfgang Ischinger. Es kommentieren: Die ARD-Wirtschafts- und Finanzexpertin Anja Kohl, die Journalistin Kristina Dunz und der Herausgeber des Pioneer Briefing Gabor Steingart.",,75,Anja Kohl,,,maischberger,,ARD,Journalismus
64,maischberger am 12.11.2024,2024-11-12,"Vertrauensfrage und Neuwahlen: Darüber diskutieren Bundesarbeitsminister Hubertus Heil (SPD) und die wirtschaftspolitische Sprecherin der CDU/CSU-Bundestagsfraktion Julia Klöckner. Außenpolitische Folgen nach Trumps Wahlsieg: Im Studio der ehemalige Botschafter Deutschlands in den USA Wolfgang Ischinger. Es kommentieren: Die ARD-Wirtschafts- und Finanzexpertin Anja Kohl, die Journalistin Kristina Dunz und der Herausgeber des Pioneer Briefing Gabor Steingart.",,75,Hubertus Heil,,,maischberger,SPD,,Politik
65,maischberger am 12.11.2024,2024-11-12,"Vertrauensfrage und Neuwahlen: Darüber diskutieren Bundesarbeitsminister Hubertus Heil (SPD) und die wirtschaftspolitische Sprecherin der CDU/CSU-Bundestagsfraktion Julia Klöckner. Außenpolitische Folgen nach Trumps Wahlsieg: Im Studio der ehemalige Botschafter Deutschlands in den USA Wolfgang Ischinger. Es kommentieren: Die ARD-Wirtschafts- und Finanzexpertin Anja Kohl, die Journalistin Kristina Dunz und der Herausgeber des Pioneer Briefing Gabor Steingart.",,75,Julia Klöckner,,,maischberger,CDU,,Politik
66,maischberger am 12.11.2024,2024-11-12,"Vertrauensfrage und Neuwahlen: Darüber diskutieren Bundesarbeitsminister Hubertus Heil (SPD) und die wirtschaftspolitische Sprecherin der CDU/CSU-Bundestagsfraktion Julia Klöckner. Außenpolitische Folgen nach Trumps Wahlsieg: Im Studio der ehemalige Botschafter Deutschlands in den USA Wolfgang Ischinger. Es kommentieren: Die ARD-Wirtschafts- und Finanzexpertin Anja Kohl, die Journalistin Kristina Dunz und der Herausgeber des Pioneer Briefing Gabor Steingart.",,75,Kristina Dunz,,,maischberger,,RND,Journalismus
67,maischberger am 12.11.2024,2024-11-12,"Vertrauensfrage und Neuwahlen: Darüber diskutieren Bundesarbeitsminister Hubertus Heil (SPD) und die wirtschaftspolitische Sprecherin der CDU/CSU-Bundestagsfraktion Julia Klöckner. Außenpolitische Folgen nach Trumps Wahlsieg: Im Studio der ehemalige Botschafter Deutschlands in den USA Wolfgang Ischinger. Es kommentieren: Die ARD-Wirtschafts- und Finanzexpertin Anja Kohl, die Journalistin Kristina Dunz und der Herausgeber des Pioneer Briefing Gabor Steingart.",,75,Gabor Steingart,,,maischberger,,The Pioneer,Journalismus
68,maischberger am 12.11.2024,2024-11-12,"Vertrauensfrage und Neuwahlen: Darüber diskutieren Bundesarbeitsminister Hubertus Heil (SPD) und die wirtschaftspolitische Sprecherin der CDU/CSU-Bundestagsfraktion Julia Klöckner. Außenpolitische Folgen nach Trumps Wahlsieg: Im Studio der ehemalige Botschafter Deutschlands in den USA Wolfgang Ischinger. Es kommentieren: Die ARD-Wirtschafts- und Finanzexpertin Anja Kohl, die Journalistin Kristina Dunz und der Herausgeber des Pioneer Briefing Gabor Steingart.",,75,Wolfgang Ischinger,,,maischberger,,,Internationales
69,maischberger am 05.06.2024,2024-06-05,"Streit um den Haushalt 2025: Im Studio Bundesfinanzminister Christian Lindner (FDP). Europa vor der Wahl: Im Gespräch der ehemalige grüne Europa-Abgeordnete Daniel Cohn-Bendit und der Leiter des ARD-Hauptstadtstudios Markus Preiß. Es kommentieren: der Moderator und TV-Produzent Hubertus Meyer-Burckhardt, die F.A.Z.-Wirtschaftskorrespondentin Julia Löhr und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Julia Löhr,,,maischberger,,FAZ,Journalismus
70,maischberger am 05.06.2024,2024-06-05,"Streit um den Haushalt 2025: Im Studio Bundesfinanzminister Christian Lindner (FDP). Europa vor der Wahl: Im Gespräch der ehemalige grüne Europa-Abgeordnete Daniel Cohn-Bendit und der Leiter des ARD-Hauptstadtstudios Markus Preiß. Es kommentieren: der Moderator und TV-Produzent Hubertus Meyer-Burckhardt, die F.A.Z.-Wirtschaftskorrespondentin Julia Löhr und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Ulrike Herrmann,,,maischberger,,TAZ,Journalismus
71,maischberger am 05.06.2024,2024-06-05,"Streit um den Haushalt 2025: Im Studio Bundesfinanzminister Christian Lindner (FDP). Europa vor der Wahl: Im Gespräch der ehemalige grüne Europa-Abgeordnete Daniel Cohn-Bendit und der Leiter des ARD-Hauptstadtstudios Markus Preiß. Es kommentieren: der Moderator und TV-Produzent Hubertus Meyer-Burckhardt, die F.A.Z.-Wirtschaftskorrespondentin Julia Löhr und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Markus Preiß,,,maischberger,,,
72,maischberger am 05.06.2024,2024-06-05,"Streit um den Haushalt 2025: Im Studio Bundesfinanzminister Christian Lindner (FDP). Europa vor der Wahl: Im Gespräch der ehemalige grüne Europa-Abgeordnete Daniel Cohn-Bendit und der Leiter des ARD-Hauptstadtstudios Markus Preiß. Es kommentieren: der Moderator und TV-Produzent Hubertus Meyer-Burckhardt, die F.A.Z.-Wirtschaftskorrespondentin Julia Löhr und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Christian Lindner,,,maischberger,FDP,,Politik
73,maischberger am 05.06.2024,2024-06-05,"Streit um den Haushalt 2025: Im Studio Bundesfinanzminister Christian Lindner (FDP). Europa vor der Wahl: Im Gespräch der ehemalige grüne Europa-Abgeordnete Daniel Cohn-Bendit und der Leiter des ARD-Hauptstadtstudios Markus Preiß. Es kommentieren: der Moderator und TV-Produzent Hubertus Meyer-Burckhardt, die F.A.Z.-Wirtschaftskorrespondentin Julia Löhr und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Daniel Cohn Bendit,,,maischberger,,,Kultur
74,maischberger am 05.06.2024,2024-06-05,"Streit um den Haushalt 2025: Im Studio Bundesfinanzminister Christian Lindner (FDP). Europa vor der Wahl: Im Gespräch der ehemalige grüne Europa-Abgeordnete Daniel Cohn-Bendit und der Leiter des ARD-Hauptstadtstudios Markus Preiß. Es kommentieren: der Moderator und TV-Produzent Hubertus Meyer-Burckhardt, die F.A.Z.-Wirtschaftskorrespondentin Julia Löhr und die Wirtschaftskorrespondentin der taz Ulrike Herrmann.",,75,Hubertus Meyer Burckhardt,,,maischberger,,,Kultur
75,maischberger am 13.11.2024,2024-11-13,"Bruch der Ampelkoalition und Lage der Wirtschaft: Im Gespräch der ehemalige Finanzminister und Parteivorsitzende Christian Lindner (FDP). Regierungskrise in Deutschland und Folgen der US-Wahl: Darüber diskutiert das Podcast-Duo Jakob Augstein, Verleger „Der Freitag“, und Nikolaus Blome Leiter des Politikressorts von RTL/n-tv. Es kommentieren: der Comedian Michael Mittermeier, der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll und die Korrespondentin im ARD-Hauptstadtstudio Kerstin Palzer.",,75,Theo Koll,,,maischberger,,ZDF,Journalismus
76,maischberger am 13.11.2024,2024-11-13,"Bruch der Ampelkoalition und Lage der Wirtschaft: Im Gespräch der ehemalige Finanzminister und Parteivorsitzende Christian Lindner (FDP). Regierungskrise in Deutschland und Folgen der US-Wahl: Darüber diskutiert das Podcast-Duo Jakob Augstein, Verleger „Der Freitag“, und Nikolaus Blome Leiter des Politikressorts von RTL/n-tv. Es kommentieren: der Comedian Michael Mittermeier, der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll und die Korrespondentin im ARD-Hauptstadtstudio Kerstin Palzer.",,75,Nikolaus Blome,,,maischberger,,RTL,Journalismus
77,maischberger am 13.11.2024,2024-11-13,"Bruch der Ampelkoalition und Lage der Wirtschaft: Im Gespräch der ehemalige Finanzminister und Parteivorsitzende Christian Lindner (FDP). Regierungskrise in Deutschland und Folgen der US-Wahl: Darüber diskutiert das Podcast-Duo Jakob Augstein, Verleger „Der Freitag“, und Nikolaus Blome Leiter des Politikressorts von RTL/n-tv. Es kommentieren: der Comedian Michael Mittermeier, der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll und die Korrespondentin im ARD-Hauptstadtstudio Kerstin Palzer.",,75,Kerstin Palzer,,,maischberger,,ARD,Journalismus
78,maischberger am 13.11.2024,2024-11-13,"Bruch der Ampelkoalition und Lage der Wirtschaft: Im Gespräch der ehemalige Finanzminister und Parteivorsitzende Christian Lindner (FDP). Regierungskrise in Deutschland und Folgen der US-Wahl: Darüber diskutiert das Podcast-Duo Jakob Augstein, Verleger „Der Freitag“, und Nikolaus Blome Leiter des Politikressorts von RTL/n-tv. Es kommentieren: der Comedian Michael Mittermeier, der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll und die Korrespondentin im ARD-Hauptstadtstudio Kerstin Palzer.",,75,Christian Lindner,,,maischberger,FDP,,Politik
79,maischberger am 13.11.2024,2024-11-13,"Bruch der Ampelkoalition und Lage der Wirtschaft: Im Gespräch der ehemalige Finanzminister und Parteivorsitzende Christian Lindner (FDP). Regierungskrise in Deutschland und Folgen der US-Wahl: Darüber diskutiert das Podcast-Duo Jakob Augstein, Verleger „Der Freitag“, und Nikolaus Blome Leiter des Politikressorts von RTL/n-tv. Es kommentieren: der Comedian Michael Mittermeier, der langjährige Leiter des ZDF-Hauptstadtstudios Theo Koll und die Korrespondentin im ARD-Hauptstadtstudio Kerstin Palzer.",,75,Jakob Augstein,,,maischberger,,,Journalismus
